windc_label,state,year,units,value
oil,WY,2014,million metric tons of carbon dioxide,11.90651713180767
oil,US,2014,million metric tons of carbon dioxide,2268.799199611241
oil,AL,2015,million metric tons of carbon dioxide,35.43807531687568
oil,AK,2015,million metric tons of carbon dioxide,16.0962215576771
oil,AZ,2015,million metric tons of carbon dioxide,38.81876169110387
oil,AR,2015,million metric tons of carbon dioxide,21.87080019053833
oil,CA,2015,million metric tons of carbon dioxide,224.2380643289042
oil,CO,2015,million metric tons of carbon dioxide,33.05853187993097
oil,CT,2015,million metric tons of carbon dioxide,21.95803202312548
oil,DE,2015,million metric tons of carbon dioxide,7.595365165189481
oil,DC,2015,million metric tons of carbon dioxide,1.172003307193726
oil,FL,2015,million metric tons of carbon dioxide,120.099447783098
oil,GA,2015,million metric tons of carbon dioxide,70.58411156024819
oil,HI,2015,million metric tons of carbon dioxide,18.13618141115442
oil,ID,2015,million metric tons of carbon dioxide,11.99728676398267
oil,IL,2015,million metric tons of carbon dioxide,84.5165998826743
oil,IN,2015,million metric tons of carbon dioxide,53.2257165673222
oil,IA,2015,million metric tons of carbon dioxide,26.85419196358776
oil,KS,2015,million metric tons of carbon dioxide,23.86593440059357
oil,KY,2015,million metric tons of carbon dioxide,40.84493354897817
oil,LA,2015,million metric tons of carbon dioxide,87.09087442577005
oil,ME,2015,million metric tons of carbon dioxide,13.61270789970767
oil,MD,2015,million metric tons of carbon dioxide,34.45016711319779
oil,MA,2015,million metric tons of carbon dioxide,40.34772814067509
oil,MI,2015,million metric tons of carbon dioxide,59.88483094934134
oil,MN,2015,million metric tons of carbon dioxide,40.01065414234989
oil,MS,2015,million metric tons of carbon dioxide,26.32902806503806
oil,MO,2015,million metric tons of carbon dioxide,44.00118693986089
oil,MT,2015,million metric tons of carbon dioxide,11.43972892928698
oil,NE,2015,million metric tons of carbon dioxide,16.4479904423269
oil,NV,2015,million metric tons of carbon dioxide,18.51855752849132
oil,NH,2015,million metric tons of carbon dioxide,10.50457673057504
oil,NJ,2015,million metric tons of carbon dioxide,60.36383433300494
oil,NM,2015,million metric tons of carbon dioxide,16.5607020668947
oil,NY,2015,million metric tons of carbon dioxide,96.73264807437245
oil,NC,2015,million metric tons of carbon dioxide,58.9612535250662
oil,ND,2015,million metric tons of carbon dioxide,13.45554419757523
oil,OH,2015,million metric tons of carbon dioxide,74.9058456695454
oil,OK,2015,million metric tons of carbon dioxide,36.46611910079812
oil,OR,2015,million metric tons of carbon dioxide,22.47717358273995
oil,PA,2015,million metric tons of carbon dioxide,80.98594406645483
oil,RI,2015,million metric tons of carbon dioxide,5.71789423178167
oil,SC,2015,million metric tons of carbon dioxide,35.51322543732537
oil,SD,2015,million metric tons of carbon dioxide,7.960738917351756
oil,TN,2015,million metric tons of carbon dioxide,46.49454194738728
oil,TX,2015,million metric tons of carbon dioxide,306.1367872023842
oil,UT,2015,million metric tons of carbon dioxide,19.37822096838435
oil,VT,2015,million metric tons of carbon dioxide,5.483500891169933
oil,VA,2015,million metric tons of carbon dioxide,57.88254040813209
oil,WA,2015,million metric tons of carbon dioxide,52.41014791786262
oil,WV,2015,million metric tons of carbon dioxide,12.26758798197507
oil,WI,2015,million metric tons of carbon dioxide,35.93136573319985
oil,WY,2015,million metric tons of carbon dioxide,11.03472131317804
oil,US,2015,million metric tons of carbon dioxide,2310.128628215383
oil,AL,2016,million metric tons of carbon dioxide,37.58784816641949
oil,AK,2016,million metric tons of carbon dioxide,14.91851415490304
oil,AZ,2016,million metric tons of carbon dioxide,40.18292292697436
oil,AR,2016,million metric tons of carbon dioxide,22.09853542385142
oil,CA,2016,million metric tons of carbon dioxide,233.27206463616
oil,CO,2016,million metric tons of carbon dioxide,33.29414661899786
oil,CT,2016,million metric tons of carbon dioxide,20.46059938588968
oil,DE,2016,million metric tons of carbon dioxide,7.704914174176626
oil,DC,2016,million metric tons of carbon dioxide,1.159221418695449
oil,FL,2016,million metric tons of carbon dioxide,123.554221604496
oil,GA,2016,million metric tons of carbon dioxide,68.24659151226625
oil,HI,2016,million metric tons of carbon dioxide,18.0928072093149
oil,ID,2016,million metric tons of carbon dioxide,12.35653817451587
oil,IL,2016,million metric tons of carbon dioxide,85.16108037260625
oil,IN,2016,million metric tons of carbon dioxide,51.07205195192631
oil,IA,2016,million metric tons of carbon dioxide,27.52836226760695
oil,KS,2016,million metric tons of carbon dioxide,24.12923522233015
oil,KY,2016,million metric tons of carbon dioxide,41.90202507616429
oil,LA,2016,million metric tons of carbon dioxide,87.55481190005926
oil,ME,2016,million metric tons of carbon dioxide,13.10672127307599
oil,MD,2016,million metric tons of carbon dioxide,32.76849957974291
oil,MA,2016,million metric tons of carbon dioxide,38.96340462490677
oil,MI,2016,million metric tons of carbon dioxide,60.97151786428187
oil,MN,2016,million metric tons of carbon dioxide,41.85154861047821
oil,MS,2016,million metric tons of carbon dioxide,27.04636000242501
oil,MO,2016,million metric tons of carbon dioxide,43.56154871203906
oil,MT,2016,million metric tons of carbon dioxide,11.61927891646214
oil,NE,2016,million metric tons of carbon dioxide,16.44351187802881
oil,NV,2016,million metric tons of carbon dioxide,20.32568344612629
oil,NH,2016,million metric tons of carbon dioxide,10.17434507869436
oil,NJ,2016,million metric tons of carbon dioxide,62.08949895826875
oil,NM,2016,million metric tons of carbon dioxide,16.54173824442218
oil,NY,2016,million metric tons of carbon dioxide,96.8280340263406
oil,NC,2016,million metric tons of carbon dioxide,60.09898213869877
oil,ND,2016,million metric tons of carbon dioxide,11.51196124427936
oil,OH,2016,million metric tons of carbon dioxide,74.91741680665672
oil,OK,2016,million metric tons of carbon dioxide,36.63979362016188
oil,OR,2016,million metric tons of carbon dioxide,22.73513501585692
oil,PA,2016,million metric tons of carbon dioxide,77.54762790742848
oil,RI,2016,million metric tons of carbon dioxide,4.929160263447925
oil,SC,2016,million metric tons of carbon dioxide,36.23656631330692
oil,SD,2016,million metric tons of carbon dioxide,7.866295851838537
oil,TN,2016,million metric tons of carbon dioxide,47.57835709592445
oil,TX,2016,million metric tons of carbon dioxide,315.5460186081111
oil,UT,2016,million metric tons of carbon dioxide,20.04048502612349
oil,VT,2016,million metric tons of carbon dioxide,5.264538112175586
oil,VA,2016,million metric tons of carbon dioxide,58.84200953784561
oil,WA,2016,million metric tons of carbon dioxide,57.32287832366488
oil,WV,2016,million metric tons of carbon dioxide,12.96445460388333
oil,WI,2016,million metric tons of carbon dioxide,35.31477728447176
oil,WY,2016,million metric tons of carbon dioxide,10.76061746656391
oil,US,2016,million metric tons of carbon dioxide,2338.685258633087
oil,AL,2017,million metric tons of carbon dioxide,36.94500277928618
oil,AK,2017,million metric tons of carbon dioxide,14.59405206605604
oil,AZ,2017,million metric tons of carbon dioxide,40.82285194825452
oil,AR,2017,million metric tons of carbon dioxide,22.02214910650686
oil,CA,2017,million metric tons of carbon dioxide,239.2273321310456
oil,CO,2017,million metric tons of carbon dioxide,34.26640659473792
oil,CT,2017,million metric tons of carbon dioxide,20.62708762208209
oil,DE,2017,million metric tons of carbon dioxide,7.921300056020282
oil,DC,2017,million metric tons of carbon dioxide,0.962829880429921
oil,FL,2017,million metric tons of carbon dioxide,124.4882727528359
oil,GA,2017,million metric tons of carbon dioxide,71.67684201447675
oil,HI,2017,million metric tons of carbon dioxide,18.84212687666423
oil,ID,2017,million metric tons of carbon dioxide,12.40288767348857
oil,IL,2017,million metric tons of carbon dioxide,85.7610072082652
oil,IN,2017,million metric tons of carbon dioxide,48.55330107239366
oil,IA,2017,million metric tons of carbon dioxide,26.30584061229999
oil,KS,2017,million metric tons of carbon dioxide,23.86143156036362
oil,KY,2017,million metric tons of carbon dioxide,40.21918785524088
oil,LA,2017,million metric tons of carbon dioxide,91.80390033911195
oil,ME,2017,million metric tons of carbon dioxide,12.81981660484694
oil,MD,2017,million metric tons of carbon dioxide,32.49855413497579
oil,MA,2017,million metric tons of carbon dioxide,39.16157752632233
oil,MI,2017,million metric tons of carbon dioxide,60.41286483896153
oil,MN,2017,million metric tons of carbon dioxide,42.32203656787235
oil,MS,2017,million metric tons of carbon dioxide,26.85135656908333
oil,MO,2017,million metric tons of carbon dioxide,42.76680096314185
oil,MT,2017,million metric tons of carbon dioxide,11.97870253084012
oil,NE,2017,million metric tons of carbon dioxide,16.39600780662567
oil,NV,2017,million metric tons of carbon dioxide,21.48565474464238
oil,NH,2017,million metric tons of carbon dioxide,10.34859309491018
oil,NJ,2017,million metric tons of carbon dioxide,59.05334088100004
oil,NM,2017,million metric tons of carbon dioxide,17.62033688413284
oil,NY,2017,million metric tons of carbon dioxide,96.59345565163487
oil,NC,2017,million metric tons of carbon dioxide,60.34906683085341
oil,ND,2017,million metric tons of carbon dioxide,12.76888602460861
oil,OH,2017,million metric tons of carbon dioxide,74.8914515986103
oil,OK,2017,million metric tons of carbon dioxide,38.54765516051762
oil,OR,2017,million metric tons of carbon dioxide,23.24529958268825
oil,PA,2017,million metric tons of carbon dioxide,78.49011154357721
oil,RI,2017,million metric tons of carbon dioxide,4.972212458816323
oil,SC,2017,million metric tons of carbon dioxide,36.53365979245185
oil,SD,2017,million metric tons of carbon dioxide,7.750574881946526
oil,TN,2017,million metric tons of carbon dioxide,48.18095263174195
oil,TX,2017,million metric tons of carbon dioxide,319.9310613179032
oil,UT,2017,million metric tons of carbon dioxide,20.66415483696217
oil,VT,2017,million metric tons of carbon dioxide,5.185222623724846
oil,VA,2017,million metric tons of carbon dioxide,59.07536361141042
oil,WA,2017,million metric tons of carbon dioxide,54.84157704981959
oil,WV,2017,million metric tons of carbon dioxide,12.6854421285313
oil,WI,2017,million metric tons of carbon dioxide,35.13097779288496
oil,WY,2017,million metric tons of carbon dioxide,10.82977173754187
oil,US,2017,million metric tons of carbon dioxide,2355.68635055314
oil,AL,2018,million metric tons of carbon dioxide,36.14253784316072
oil,AK,2018,million metric tons of carbon dioxide,15.18611451044785
oil,AZ,2018,million metric tons of carbon dioxide,41.23698529423937
oil,AR,2018,million metric tons of carbon dioxide,22.52824726216525
oil,CA,2018,million metric tons of carbon dioxide,240.374375826313
oil,CO,2018,million metric tons of carbon dioxide,35.54139647881819
oil,CT,2018,million metric tons of carbon dioxide,21.9246138029143
oil,DE,2018,million metric tons of carbon dioxide,8.389790238282037
oil,DC,2018,million metric tons of carbon dioxide,1.126498712498946
oil,FL,2018,million metric tons of carbon dioxide,130.9472683615861
oil,GA,2018,million metric tons of carbon dioxide,69.5534699396143
oil,HI,2018,million metric tons of carbon dioxide,18.75987113336725
oil,ID,2018,million metric tons of carbon dioxide,12.72578179131422
oil,IL,2018,million metric tons of carbon dioxide,86.05451194563447
oil,IN,2018,million metric tons of carbon dioxide,49.00648896935982
oil,IA,2018,million metric tons of carbon dioxide,27.00654258427512
oil,KS,2018,million metric tons of carbon dioxide,24.38557604146968
oil,KY,2018,million metric tons of carbon dioxide,41.43972320486927
oil,LA,2018,million metric tons of carbon dioxide,85.89448348455059
oil,ME,2018,million metric tons of carbon dioxide,12.0465787392801
oil,MD,2018,million metric tons of carbon dioxide,33.26866067145725
oil,MA,2018,million metric tons of carbon dioxide,40.28361622130473
oil,MI,2018,million metric tons of carbon dioxide,62.38595922822819
oil,MN,2018,million metric tons of carbon dioxide,42.91299841686191
oil,MS,2018,million metric tons of carbon dioxide,26.49136967946252
oil,MO,2018,million metric tons of carbon dioxide,43.52437861701373
oil,MT,2018,million metric tons of carbon dioxide,11.95354346943225
oil,NE,2018,million metric tons of carbon dioxide,16.87875355009517
oil,NV,2018,million metric tons of carbon dioxide,21.63400287411973
oil,NH,2018,million metric tons of carbon dioxide,10.79346833567276
oil,NJ,2018,million metric tons of carbon dioxide,61.31410589356267
oil,NM,2018,million metric tons of carbon dioxide,18.11934320648867
oil,NY,2018,million metric tons of carbon dioxide,99.9821129464639
oil,NC,2018,million metric tons of carbon dioxide,61.67246729829174
oil,ND,2018,million metric tons of carbon dioxide,13.27519584606884
oil,OH,2018,million metric tons of carbon dioxide,76.00932932530353
oil,OK,2018,million metric tons of carbon dioxide,38.29837179058303
oil,OR,2018,million metric tons of carbon dioxide,23.73790654084257
oil,PA,2018,million metric tons of carbon dioxide,80.0417060280282
oil,RI,2018,million metric tons of carbon dioxide,5.535165391578737
oil,SC,2018,million metric tons of carbon dioxide,36.80551377164417
oil,SD,2018,million metric tons of carbon dioxide,7.939593511211466
oil,TN,2018,million metric tons of carbon dioxide,48.69905166080196
oil,TX,2018,million metric tons of carbon dioxide,332.961343799779
oil,UT,2018,million metric tons of carbon dioxide,21.83420206044433
oil,VT,2018,million metric tons of carbon dioxide,5.107803528713552
oil,VA,2018,million metric tons of carbon dioxide,60.82732483868253
oil,WA,2018,million metric tons of carbon dioxide,55.2833108882912
oil,WV,2018,million metric tons of carbon dioxide,14.49071036720054
oil,WI,2018,million metric tons of carbon dioxide,37.01517337798766
oil,WY,2018,million metric tons of carbon dioxide,11.24624913405537
oil,US,2018,million metric tons of carbon dioxide,2400.593588433832
oil,AL,2019,million metric tons of carbon dioxide,36.94126693032915
oil,AK,2019,million metric tons of carbon dioxide,15.05113217937666
oil,AZ,2019,million metric tons of carbon dioxide,42.31337527223577
